event_date,event_location,fighter1,fighter2,result_raw,winner,kd_1,kd_2,str_1,str_2,td_1,td_2,sub_1,sub_2,weight_class,method,method_detail,round,time
"November 06, 2021","New York City, New York, USA",Justin Gaethje,Michael Chandler,win,Justin Gaethje,1,0,116,103,0,1,0,0,Lightweight,U-DEC,,3,5:00
"November 06, 2021","New York City, New York, USA",Alex Pereira,Andreas Michailidis,win,Alex Pereira,1,0,11,3,0,2,0,0,Middleweight,KO/TKO,Flying Knee,2,0:18
"November 06, 2021","New York City, New York, USA",King Green,Al Iaquinta,win,King Green,1,0,28,10,0,0,0,0,Lightweight,KO/TKO,Punches,1,2:25
"November 06, 2021","New York City, New York, USA",Chris Curtis,Phil Hawes,win,Chris Curtis,1,0,21,48,0,0,0,0,Middleweight,KO/TKO,Punch,1,4:27
"November 06, 2021","New York City, New York, USA",Nassourdine Imavov,Edmen Shahbazyan,win,Nassourdine Imavov,0,0,42,22,0,1,4,0,Middleweight,KO/TKO,Elbows,2,4:52
"November 06, 2021","New York City, New York, USA",Ian Machado Garry,Jordan Williams,win,Ian Machado Garry,1,0,18,22,0,0,0,0,Welterweight,KO/TKO,Punch,1,4:59
"November 06, 2021","New York City, New York, USA",Chris Barnett,Gian Villante,win,Chris Barnett,1,0,38,30,0,0,0,0,Heavyweight,KO/TKO,Kick,2,2:23
"November 06, 2021","New York City, New York, USA",Dustin Jacoby,John Allan,win,Dustin Jacoby,0,0,153,77,0,0,0,0,Light Heavyweight,U-DEC,,3,5:00
"November 06, 2021","New York City, New York, USA",Melsik Baghdasaryan,Bruno Souza,win,Melsik Baghdasaryan,0,0,75,46,0,0,0,0,Featherweight,U-DEC,,3,5:00
"November 06, 2021","New York City, New York, USA",Ode Osbourne,CJ Vergara,win,Ode Osbourne,0,0,79,93,1,0,0,0,Flyweight,U-DEC,,3,5:00
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Glover Teixeira,Jan Blachowicz,win,Glover Teixeira,0,0,23,28,2,0,2,0,Light Heavyweight,SUB,Rear Naked Choke,2,3:02
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Petr Yan,Cory Sandhagen,win,Petr Yan,1,0,149,169,0,1,1,0,Bantamweight,U-DEC,,5,5:00
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Islam Makhachev,Dan Hooker,win,Islam Makhachev,0,0,2,4,1,0,2,0,Lightweight,SUB,Kimura,1,2:25
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Alexander Volkov,Marcin Tybura,win,Alexander Volkov,0,0,75,58,0,0,0,0,Heavyweight,U-DEC,,3,5:00
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Khamzat Chimaev,Li Jingliang,win,Khamzat Chimaev,0,0,25,0,1,0,3,0,Welterweight,SUB,Rear Naked Choke,1,3:16
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Magomed Ankalaev,Volkan Oezdemir,win,Magomed Ankalaev,1,0,66,48,1,0,0,0,Light Heavyweight,U-DEC,,3,5:00
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Amanda Ribas,Virna Jandiroba,win,Amanda Ribas,0,1,88,50,1,1,1,0,Women's Strawweight,U-DEC,,3,5:00
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Zubaira Tukhugov,Ricardo Ramos,win,Zubaira Tukhugov,0,0,77,68,2,0,0,0,Featherweight,U-DEC,,3,5:00
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Albert Duraev,Roman Kopylov,win,Albert Duraev,0,1,71,42,1,1,1,0,Middleweight,U-DEC,,3,5:00
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Elizeu Zaleski dos Santos,Benoit Saint Denis,win,Elizeu Zaleski dos Santos,0,0,149,67,0,2,0,0,Welterweight,U-DEC,,3,5:00
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Michal Oleksiejczuk,Shamil Gamzatov,win,Michal Oleksiejczuk,1,0,32,35,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,3:31
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Lerone Murphy,Makwan Amirkhani,win,Lerone Murphy,1,0,4,4,0,5,0,0,Featherweight,KO/TKO,Knee,2,0:14
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Andre Petroski,Hu Yaozong,win,Andre Petroski,0,0,72,25,4,0,6,0,Middleweight,SUB,Arm Triangle,3,4:46
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Tagir Ulanbekov,Allan Nascimento,win,Tagir Ulanbekov,0,0,18,25,4,0,1,2,Flyweight,S-DEC,,3,5:00
"October 23, 2021","Las Vegas, Nevada, USA",Marvin Vettori,Paulo Costa,win,Marvin Vettori,0,0,190,163,1,1,0,0,Light Heavyweight,U-DEC,,5,5:00
"October 23, 2021","Las Vegas, Nevada, USA",Grant Dawson,Ricky Glenn,draw/draw,,0,0,24,28,3,0,0,1,Lightweight,M-DEC,,3,5:00
"October 23, 2021","Las Vegas, Nevada, USA",Jessica-Rose Clark,Joselyne Edwards,win,Jessica-Rose Clark,0,0,18,30,5,0,0,0,Women's Bantamweight,U-DEC,,3,5:00
"October 23, 2021","Las Vegas, Nevada, USA",Alex Caceres,SeungWoo Choi,win,Alex Caceres,0,1,46,33,0,0,1,0,Featherweight,SUB,Rear Naked Choke,2,3:31
"October 23, 2021","Las Vegas, Nevada, USA",Francisco Trinaldo,Dwight Grant,win,Francisco Trinaldo,0,0,36,31,1,1,0,0,Welterweight,S-DEC,,3,5:00
"October 23, 2021","Las Vegas, Nevada, USA",Nicolae Negumereanu,Ike Villanueva,win,Nicolae Negumereanu,0,0,11,7,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,1:18
"October 23, 2021","Las Vegas, Nevada, USA",Gregory Rodrigues,JunYong Park,win,Gregory Rodrigues,0,0,68,56,2,0,0,0,Middleweight,KO/TKO,Punch,2,3:13
"October 23, 2021","Las Vegas, Nevada, USA",Mason Jones,David Onama,win,Mason Jones,0,0,87,90,8,0,0,0,Lightweight,U-DEC,,3,5:00
"October 23, 2021","Las Vegas, Nevada, USA",Tabatha Ricci,Maria Oliveira,win,Tabatha Ricci,0,0,62,66,5,0,0,0,Women's Strawweight,U-DEC,,3,5:00
"October 23, 2021","Las Vegas, Nevada, USA",Jamie Pickett,Laureano Staropoli,win,Jamie Pickett,0,0,47,25,2,1,0,0,Middleweight,U-DEC,,3,5:00
"October 23, 2021","Las Vegas, Nevada, USA",Jai Herbert,Khama Worthy,win,Jai Herbert,1,0,24,11,0,0,0,0,Lightweight,KO/TKO,Punches,1,2:47
"October 23, 2021","Las Vegas, Nevada, USA",Jeff Molina,Daniel Lacerda,win,Jeff Molina,1,0,47,20,0,0,0,0,Flyweight,KO/TKO,Punches,2,0:46
"October 23, 2021","Las Vegas, Nevada, USA",Randa Markos,Livinha Souza,win,Randa Markos,0,0,65,11,0,3,0,2,Women's Strawweight,U-DEC,,3,5:00
"October 23, 2021","Las Vegas, Nevada, USA",Jonathan Martinez,Zviad Lazishvili,win,Jonathan Martinez,0,0,92,63,0,0,0,0,Bantamweight,U-DEC,,3,5:00
"October 16, 2021","Las Vegas, Nevada, USA",Norma Dumont,Aspen Ladd,win,Norma Dumont,0,0,65,33,1,0,0,0,Women's Featherweight,U-DEC,,5,5:00
"October 16, 2021","Las Vegas, Nevada, USA",Andrei Arlovski,Carlos Felipe,win,Andrei Arlovski,0,0,83,73,0,0,0,0,Heavyweight,U-DEC,,3,5:00
"October 16, 2021","Las Vegas, Nevada, USA",Jim Miller,Erick Gonzalez,win,Jim Miller,1,0,32,14,1,1,0,0,Lightweight,KO/TKO,Punch,2,0:14
"October 16, 2021","Las Vegas, Nevada, USA",Manon Fiorot,Mayra Bueno Silva,win,Manon Fiorot,0,0,91,48,2,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"October 16, 2021","Las Vegas, Nevada, USA",Nate Landwehr,Ludovit Klein,win,Nate Landwehr,0,0,71,42,1,0,2,0,Featherweight,SUB,Anaconda Choke,3,2:22
"October 16, 2021","Las Vegas, Nevada, USA",Bruno Silva,Andrew Sanchez,win,Bruno Silva,0,0,70,33,0,7,0,0,Middleweight,KO/TKO,Punches,3,2:35
"October 16, 2021","Las Vegas, Nevada, USA",Danny Roberts,Ramazan Emeev,win,Danny Roberts,0,0,34,40,1,2,0,1,Welterweight,S-DEC,,3,5:00
"October 16, 2021","Las Vegas, Nevada, USA",Luana Carolina,Loopy Godinez,win,Luana Carolina,0,0,53,23,0,2,0,0,Women's Flyweight,U-DEC,,3,5:00
"October 16, 2021","Las Vegas, Nevada, USA",Batgerel Danaa,Brandon Davis,win,Batgerel Danaa,1,0,22,7,0,0,0,0,Bantamweight,KO/TKO,Punches,1,2:01
"October 16, 2021","Las Vegas, Nevada, USA",Ariane Carnelossi,Istela Nunes,win,Ariane Carnelossi,0,0,36,62,5,0,1,0,Women's Strawweight,SUB,Rear Naked Choke,3,2:57
"October 09, 2021","Las Vegas, Nevada, USA",Marina Rodriguez,Mackenzie Dern,win,Marina Rodriguez,0,0,144,49,0,1,1,1,Women's Strawweight,U-DEC,,5,5:00
"October 09, 2021","Las Vegas, Nevada, USA",Randy Brown,Jared Gooden,win,Randy Brown,0,0,115,81,0,0,0,0,Welterweight,U-DEC,,3,5:00
"October 09, 2021","Las Vegas, Nevada, USA",Matheus Nicolau,Tim Elliott,win,Matheus Nicolau,0,0,64,70,1,1,0,0,Flyweight,U-DEC,,3,5:00
"October 09, 2021","Las Vegas, Nevada, USA",Mariya Agapova,Sabina Mazo,win,Mariya Agapova,1,0,93,62,0,0,1,0,Women's Flyweight,SUB,Rear Naked Choke,3,0:53
"October 09, 2021","Las Vegas, Nevada, USA",Chris Gutierrez,Felipe Colares,win,Chris Gutierrez,0,0,96,41,0,1,0,0,Bantamweight,S-DEC,,3,5:00
"October 09, 2021","Las Vegas, Nevada, USA",Alexandr Romanov,Jared Vanderaa,win,Alexandr Romanov,0,0,56,13,5,0,0,0,Heavyweight,KO/TKO,Punches,2,4:43
"October 09, 2021","Las Vegas, Nevada, USA",Damon Jackson,Charles Rosa,win,Damon Jackson,0,0,41,34,6,2,2,0,Featherweight,U-DEC,,3,5:00
"October 09, 2021","Las Vegas, Nevada, USA",Loopy Godinez,Silvana Gomez Juarez,win,Loopy Godinez,0,0,11,3,5,0,1,0,Women's Strawweight,SUB,Armbar,1,4:14
"October 09, 2021","Las Vegas, Nevada, USA",Steve Garcia,Charlie Ontiveros,win,Steve Garcia,0,2,34,7,3,0,0,0,Lightweight,KO/TKO,Punches,2,1:51
"October 02, 2021","Las Vegas, Nevada, USA",Thiago Santos,Johnny Walker,win,Thiago Santos,0,0,44,48,0,0,0,0,Light Heavyweight,U-DEC,,5,5:00
"October 02, 2021","Las Vegas, Nevada, USA",Kevin Holland,Kyle Daukaus,nc/nc,,0,0,3,9,0,1,0,3,Middleweight,Overturned,,1,3:43
"October 02, 2021","Las Vegas, Nevada, USA",Niko Price,Alex Oliveira,win,Niko Price,0,0,64,65,1,1,0,0,Welterweight,U-DEC,,3,5:00
"October 02, 2021","Las Vegas, Nevada, USA",Krzysztof Jotko,Misha Cirkunov,win,Krzysztof Jotko,0,0,41,41,1,5,0,0,Middleweight,S-DEC,,3,5:00
"October 02, 2021","Las Vegas, Nevada, USA",Alexander Hernandez,Mike Breeden,win,Alexander Hernandez,1,0,20,6,0,0,0,0,Lightweight,KO/TKO,Punch,1,1:20
"October 02, 2021","Las Vegas, Nevada, USA",Jared Gordon,Joe Solecki,win,Jared Gordon,0,0,51,38,1,4,0,0,Lightweight,S-DEC,,3,5:00
"October 02, 2021","Las Vegas, Nevada, USA",Casey O'Neill,Antonina Shevchenko,win,Casey O'Neill,0,0,52,40,3,0,0,0,Women's Flyweight,KO/TKO,Punches,2,4:47
"October 02, 2021","Las Vegas, Nevada, USA",Karol Rosa,Bethe Correia,win,Karol Rosa,0,0,125,62,0,0,0,0,Women's Bantamweight,U-DEC,,3,5:00
"October 02, 2021","Las Vegas, Nevada, USA",Jamie Mullarkey,Devonte Smith,win,Jamie Mullarkey,1,0,55,29,1,0,0,0,Lightweight,KO/TKO,Punches,2,2:51
"October 02, 2021","Las Vegas, Nevada, USA",Douglas Silva de Andrade,Gaetano Pirrello,win,Douglas Silva de Andrade,1,0,10,5,0,0,0,0,Bantamweight,KO/TKO,Punch,1,2:04
"October 02, 2021","Las Vegas, Nevada, USA",Stephanie Egger,Shanna Young,win,Stephanie Egger,0,0,29,22,2,0,0,2,Women's Bantamweight,KO/TKO,Elbow,2,2:22
"October 02, 2021","Las Vegas, Nevada, USA",Alejandro Perez,Johnny Eduardo,win,Alejandro Perez,0,0,23,31,1,1,2,0,Bantamweight,SUB,Armbar,2,4:13
"September 25, 2021","Las Vegas, Nevada, USA",Alexander Volkanovski,Brian Ortega,win,Alexander Volkanovski,0,0,214,88,0,2,0,3,Featherweight,U-DEC,,5,5:00
"September 25, 2021","Las Vegas, Nevada, USA",Valentina Shevchenko,Lauren Murphy,win,Valentina Shevchenko,0,0,98,11,3,0,0,0,Women's Flyweight,KO/TKO,Punches,4,4:00
"September 25, 2021","Las Vegas, Nevada, USA",Robbie Lawler,Nick Diaz,win,Robbie Lawler,0,0,131,150,0,0,0,0,Middleweight,KO/TKO,Punch,3,0:44
"September 25, 2021","Las Vegas, Nevada, USA",Curtis Blaydes,Jairzinho Rozenstruik,win,Curtis Blaydes,0,0,32,18,3,0,0,0,Heavyweight,U-DEC,,3,5:00
"September 25, 2021","Las Vegas, Nevada, USA",Jessica Andrade,Cynthia Calvillo,win,Jessica Andrade,0,0,48,27,0,0,0,0,Women's Flyweight,KO/TKO,Punches,1,4:54
"September 25, 2021","Las Vegas, Nevada, USA",Merab Dvalishvili,Marlon Moraes,win,Merab Dvalishvili,0,1,69,29,4,0,0,0,Bantamweight,KO/TKO,Punches,2,4:25
"September 25, 2021","Las Vegas, Nevada, USA",Dan Hooker,Nasrat Haqparast,win,Dan Hooker,0,0,73,27,3,0,0,0,Lightweight,U-DEC,,3,5:00
"September 25, 2021","Las Vegas, Nevada, USA",Chris Daukaus,Shamil Abdurakhimov,win,Chris Daukaus,2,0,38,23,0,0,0,0,Heavyweight,KO/TKO,Punch,2,1:23
"September 25, 2021","Las Vegas, Nevada, USA",Taila Santos,Roxanne Modafferi,win,Taila Santos,1,0,55,18,5,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"September 25, 2021","Las Vegas, Nevada, USA",Jalin Turner,Uros Medic,win,Jalin Turner,0,0,25,6,1,0,1,0,Lightweight,SUB,Rear Naked Choke,1,4:01
"September 25, 2021","Las Vegas, Nevada, USA",Nick Maximov,Cody Brundage,win,Nick Maximov,0,0,14,28,4,0,0,1,Middleweight,U-DEC,,3,5:00
"September 25, 2021","Las Vegas, Nevada, USA",Matthew Semelsberger,Martin Sano,win,Matthew Semelsberger,1,0,3,1,0,0,0,0,Welterweight,KO/TKO,Punch,1,0:15
"September 25, 2021","Las Vegas, Nevada, USA",Jonathan Pearce,Omar Morales,win,Jonathan Pearce,0,0,12,12,6,0,1,0,Featherweight,SUB,Rear Naked Choke,2,3:31
"September 18, 2021","Las Vegas, Nevada, USA",Anthony Smith,Ryan Spann,win,Anthony Smith,2,0,17,8,0,0,1,0,Light Heavyweight,SUB,Rear Naked Choke,1,3:47
"September 18, 2021","Las Vegas, Nevada, USA",Ion Cutelaba,Devin Clark,win,Ion Cutelaba,1,0,64,23,8,1,0,0,Light Heavyweight,U-DEC,,3,5:00
"September 18, 2021","Las Vegas, Nevada, USA",Ariane da Silva,Mandy Bohm,win,Ariane da Silva,2,0,87,36,0,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"September 18, 2021","Las Vegas, Nevada, USA",Arman Tsarukyan,Christos Giagos,win,Arman Tsarukyan,1,0,22,1,0,0,0,0,Lightweight,KO/TKO,Punches,1,2:09
"September 18, 2021","Las Vegas, Nevada, USA",Nate Maness,Tony Gravely,win,Nate Maness,1,1,31,36,1,1,0,0,Bantamweight,KO/TKO,Punches,2,2:10
"September 18, 2021","Las Vegas, Nevada, USA",Joaquin Buckley,Antonio Arroyo,win,Joaquin Buckley,1,0,41,21,1,0,0,0,Middleweight,KO/TKO,Punches,3,2:26
"September 18, 2021","Las Vegas, Nevada, USA",Tafon Nchukwi,Mike Rodriguez,win,Tafon Nchukwi,0,0,116,49,3,0,0,0,Light Heavyweight,U-DEC,,3,5:00
"September 18, 2021","Las Vegas, Nevada, USA",Raquel Pennington,Pannie Kianzad,win,Raquel Pennington,0,0,48,50,1,1,0,0,Women's Bantamweight,U-DEC,,3,5:00
"September 18, 2021","Las Vegas, Nevada, USA",Rongzhu,Brandon Jenkins,win,Rongzhu,1,0,86,41,6,0,0,0,Lightweight,KO/TKO,Punches,3,4:35
"September 18, 2021","Las Vegas, Nevada, USA",Montel Jackson,JP Buys,win,Montel Jackson,4,0,25,8,4,1,1,3,Bantamweight,U-DEC,,3,5:00
"September 18, 2021","Las Vegas, Nevada, USA",Erin Blanchfield,Sarah Alpar,win,Erin Blanchfield,0,0,120,41,3,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"September 18, 2021","Las Vegas, Nevada, USA",Carlston Harris,Impa Kasanganay,win,Carlston Harris,1,0,24,6,0,0,0,0,Welterweight,KO/TKO,Punches,1,2:38
"September 18, 2021","Las Vegas, Nevada, USA",Gustavo Lopez,Alatengheili,draw/draw,,0,0,44,36,3,0,1,0,Bantamweight,U-DEC,,3,5:00
"September 18, 2021","Las Vegas, Nevada, USA",Hannah Goldy,Emily Whitmire,win,Hannah Goldy,0,0,10,5,0,2,1,0,Women's Flyweight,SUB,Armbar,1,4:17
"September 04, 2021","Las Vegas, Nevada, USA",Derek Brunson,Darren Till,win,Derek Brunson,0,0,41,26,3,0,1,0,Middleweight,SUB,Rear Naked Choke,3,2:13
"September 04, 2021","Las Vegas, Nevada, USA",Tom Aspinall,Serghei Spivac,win,Tom Aspinall,1,0,16,0,0,0,0,0,Heavyweight,KO/TKO,Elbow,1,2:30
"September 04, 2021","Las Vegas, Nevada, USA",Alex Morono,David Zawada,win,Alex Morono,0,0,90,86,0,1,0,0,Welterweight,U-DEC,,3,5:00
"September 04, 2021","Las Vegas, Nevada, USA",Khalil Rountree Jr.,Modestas Bukauskas,win,Khalil Rountree Jr.,1,0,38,23,0,0,0,0,Light Heavyweight,KO/TKO,Kick,2,2:30
"September 04, 2021","Las Vegas, Nevada, USA",Paddy Pimblett,Luigi Vendramini,win,Paddy Pimblett,1,0,47,25,0,1,0,0,Lightweight,KO/TKO,Punches,1,4:25
"September 04, 2021","Las Vegas, Nevada, USA",Molly McCann,Ji Yeon Kim,win,Molly McCann,0,0,127,122,2,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"September 04, 2021","Las Vegas, Nevada, USA",Jack Shore,Liudvik Sholinian,win,Jack Shore,0,0,92,19,2,0,1,0,Bantamweight,U-DEC,,3,5:00
"September 04, 2021","Las Vegas, Nevada, USA",Julian Erosa,Charles Jourdain,win,Julian Erosa,0,1,103,85,2,0,1,0,Catch Weight,SUB,D'Arce Choke,3,2:56
"September 04, 2021","Las Vegas, Nevada, USA",Marc-Andre Barriault,Dalcha Lungiambula,win,Marc-Andre Barriault,0,0,118,85,0,2,0,0,Middleweight,U-DEC,,3,5:00
"August 28, 2021","Las Vegas, Nevada, USA",Giga Chikadze,Edson Barboza,win,Giga Chikadze,2,0,60,33,0,0,2,0,Featherweight,KO/TKO,Punch,3,1:44
"August 28, 2021","Las Vegas, Nevada, USA",Bryan Battle,Gilbert Urbina,win,Bryan Battle,0,0,46,45,1,2,1,0,Middleweight,SUB,Rear Naked Choke,2,2:15
"August 28, 2021","Las Vegas, Nevada, USA",Ricky Turcios,Brady Hiestand,win,Ricky Turcios,1,0,100,66,2,6,0,0,Bantamweight,S-DEC,,3,5:00
"August 28, 2021","Las Vegas, Nevada, USA",Daniel Rodriguez,Kevin Lee,win,Daniel Rodriguez,0,0,120,56,0,3,0,0,Welterweight,U-DEC,,3,5:00
"August 28, 2021","Las Vegas, Nevada, USA",Andre Petroski,Micheal Gillmore,win,Andre Petroski,0,0,46,31,4,0,1,0,Middleweight,KO/TKO,Elbows,3,3:12
"August 28, 2021","Las Vegas, Nevada, USA",Gerald Meerschaert,Makhmud Muradov,win,Gerald Meerschaert,0,0,32,40,3,0,1,0,Middleweight,SUB,Rear Naked Choke,2,1:49
"August 28, 2021","Las Vegas, Nevada, USA",Abdul Razak Alhassan,Alessio Di Chirico,win,Abdul Razak Alhassan,1,0,1,1,0,0,0,0,Middleweight,KO/TKO,Kick,1,0:17
"August 28, 2021","Las Vegas, Nevada, USA",Wellington Turman,Sam Alvey,win,Wellington Turman,0,0,69,68,2,0,0,0,Middleweight,S-DEC,,3,5:00
"August 28, 2021","Las Vegas, Nevada, USA",Dustin Jacoby,Darren Stewart,win,Dustin Jacoby,0,0,37,18,0,2,0,0,Light Heavyweight,KO/TKO,Punches,1,3:04
"August 28, 2021","Las Vegas, Nevada, USA",JJ Aldrich,Vanessa Demopoulos,win,JJ Aldrich,0,0,93,70,1,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"August 28, 2021","Las Vegas, Nevada, USA",Pat Sabatini,Jamall Emmers,win,Pat Sabatini,0,0,1,10,0,0,2,1,Featherweight,SUB,Heel Hook,1,1:53
"August 28, 2021","Las Vegas, Nevada, USA",Mana Martinez,Guido Cannetti,win,Mana Martinez,0,0,79,66,2,0,0,0,Bantamweight,S-DEC,,3,5:00
"August 21, 2021","Las Vegas, Nevada, USA",Jared Cannonier,Kelvin Gastelum,win,Jared Cannonier,1,0,81,89,0,0,0,0,Middleweight,U-DEC,,5,5:00
"August 21, 2021","Las Vegas, Nevada, USA",Mark Madsen,Clay Guida,win,Mark Madsen,0,0,98,72,0,0,0,0,Lightweight,S-DEC,,3,5:00
"August 21, 2021","Las Vegas, Nevada, USA",Parker Porter,Chase Sherman,win,Parker Porter,0,0,149,117,1,0,0,0,Heavyweight,U-DEC,,3,5:00
"August 21, 2021","Las Vegas, Nevada, USA",Saidyokub Kakhramonov,Trevin Jones,win,Saidyokub Kakhramonov,0,0,36,12,2,1,4,0,Bantamweight,SUB,Guillotine Choke,3,4:39
"August 21, 2021","Las Vegas, Nevada, USA",Vinc Pichel,Austin Hubbard,win,Vinc Pichel,0,0,71,56,0,4,0,0,Lightweight,U-DEC,,3,5:00
"August 21, 2021","Las Vegas, Nevada, USA",Alexandre Pantoja,Brandon Royval,win,Alexandre Pantoja,0,0,22,17,3,1,2,0,Flyweight,SUB,Rear Naked Choke,2,1:46
"August 21, 2021","Las Vegas, Nevada, USA",Austin Lingo,Luis Saldana,win,Austin Lingo,1,0,73,77,0,0,0,0,Featherweight,U-DEC,,3,5:00
"August 21, 2021","Las Vegas, Nevada, USA",Brian Kelleher,Domingo Pilarte,win,Brian Kelleher,0,0,28,3,3,0,2,0,Bantamweight,U-DEC,,3,5:00
"August 21, 2021","Las Vegas, Nevada, USA",Josiane Nunes,Bea Malecki,win,Josiane Nunes,1,0,52,35,0,0,0,0,Women's Bantamweight,KO/TKO,Punch,1,4:54
"August 21, 2021","Las Vegas, Nevada, USA",William Knight,Fabio Cherant,win,William Knight,1,0,14,15,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,3:58
"August 21, 2021","Las Vegas, Nevada, USA",Ignacio Bahamondes,Roosevelt Roberts,win,Ignacio Bahamondes,1,0,105,55,0,0,0,0,Lightweight,KO/TKO,Kick,3,4:55
"August 21, 2021","Las Vegas, Nevada, USA",Ramiz Brahimaj,Sasha Palatnikov,win,Ramiz Brahimaj,0,0,1,1,2,0,1,0,Welterweight,SUB,Rear Naked Choke,1,2:33
"August 07, 2021","Houston, Texas, USA",Ciryl Gane,Derrick Lewis,win,Ciryl Gane,0,0,98,16,0,0,0,0,Heavyweight,KO/TKO,Punches,3,4:11
"August 07, 2021","Houston, Texas, USA",Jose Aldo,Pedro Munhoz,win,Jose Aldo,0,0,114,75,0,0,0,0,Bantamweight,U-DEC,,3,5:00
"August 07, 2021","Houston, Texas, USA",Vicente Luque,Michael Chiesa,win,Vicente Luque,0,0,7,4,0,1,1,2,Welterweight,SUB,D'Arce Choke,1,3:25
"August 07, 2021","Houston, Texas, USA",Tecia Pennington,Angela Hill,win,Tecia Pennington,0,0,144,96,1,2,0,0,Women's Strawweight,U-DEC,,3,5:00
"August 07, 2021","Houston, Texas, USA",Song Yadong,Casey Kenney,win,Song Yadong,0,0,116,78,0,1,0,0,Bantamweight,S-DEC,,3,5:00
"August 07, 2021","Houston, Texas, USA",Rafael Fiziev,King Green,win,Rafael Fiziev,0,0,104,143,0,0,0,0,Lightweight,U-DEC,,3,5:00
"August 07, 2021","Houston, Texas, USA",Vince Morales,Drako Rodriguez,win,Vince Morales,0,0,76,55,1,3,0,0,Bantamweight,U-DEC,,3,5:00
"August 07, 2021","Houston, Texas, USA",Alonzo Menifield,Ed Herman,win,Alonzo Menifield,0,0,93,41,1,0,0,0,Light Heavyweight,U-DEC,,3,5:00
"August 07, 2021","Houston, Texas, USA",Jessica Penne,Karolina Kowalkiewicz,win,Jessica Penne,0,0,12,8,1,1,1,0,Women's Strawweight,SUB,Armbar,1,4:32
"August 07, 2021","Houston, Texas, USA",Manel Kape,Ode Osbourne,win,Manel Kape,1,0,19,18,0,0,0,0,Flyweight,KO/TKO,Flying Knee,1,4:44
"August 07, 2021","Houston, Texas, USA",Miles Johns,Anderson Dos Santos,win,Miles Johns,1,0,80,32,0,0,0,0,Bantamweight,KO/TKO,Punch,3,1:16
"August 07, 2021","Houston, Texas, USA",Melissa Gatto,Victoria Leonardo,win,Melissa Gatto,0,0,70,43,1,0,0,0,Women's Flyweight,KO/TKO,,2,5:00
"August 07, 2021","Houston, Texas, USA",Johnny Munoz,Jamey Simmons,win,Johnny Munoz,0,0,14,7,2,0,3,0,Bantamweight,SUB,Rear Naked Choke,2,2:35
"July 31, 2021","Las Vegas, Nevada, USA",Sean Strickland,Uriah Hall,win,Sean Strickland,0,0,186,107,4,0,0,0,Middleweight,U-DEC,,5,5:00
"July 31, 2021","Las Vegas, Nevada, USA",Cheyanne Vlismas,Gloria de Paula,win,Cheyanne Vlismas,1,0,11,5,1,0,0,0,Women's Strawweight,KO/TKO,Kick,1,1:00
"July 31, 2021","Las Vegas, Nevada, USA",Jared Gooden,Niklas Stolze,win,Jared Gooden,1,0,14,7,1,0,0,0,Welterweight,KO/TKO,Punch,1,1:08
"July 31, 2021","Las Vegas, Nevada, USA",Melsik Baghdasaryan,Collin Anglin,win,Melsik Baghdasaryan,1,0,44,25,0,1,0,0,Featherweight,KO/TKO,Kick,2,1:50
"July 31, 2021","Las Vegas, Nevada, USA",Jason Witt,Bryan Barberena,win,Jason Witt,1,0,35,50,8,0,1,0,Welterweight,M-DEC,,3,5:00
"July 31, 2021","Las Vegas, Nevada, USA",Chris Gruetzemacher,Rafa Garcia,win,Chris Gruetzemacher,0,0,100,72,0,5,0,1,Lightweight,U-DEC,,3,5:00
"July 31, 2021","Las Vegas, Nevada, USA",Danny Chavez,Kai Kamaka III,draw/draw,,0,0,41,48,1,0,0,0,Featherweight,M-DEC,,3,5:00
"July 31, 2021","Las Vegas, Nevada, USA",Jinh Yu Frey,Ashley Yoder,win,Jinh Yu Frey,0,0,88,91,0,0,0,0,Women's Strawweight,U-DEC,,3,5:00
